"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL2087977"	""	"None"	"423.51"	"0"	"4.71"	"12m"	"Cc1cccc(-c2nc(NCc3ccc(C#N)cc3)sc2-c2ccc3ncnn3c2)n1"	"IC50"	"'='"	"30.8"	"nM"	"7.51"	""	""	"UO_0000065"	"17.74"	"0.33"	"2.80"	"8.18"	"0"	"CHEMBL2091130"	"Inhibition of human recombinant GST-fused ALK5 expressed in Sf9 cells using casein as a substrate by radioisotopic protein kinase assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2086340"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2012"	"CHEMBL3308860"	""
"CHEMBL2087981"	""	"None"	"482.49"	"1"	"5.73"	"12q"	"Cc1cccc(-c2nc(NCc3ccccc3OC(F)(F)F)sc2-c2ccc3ncnn3c2)n1"	"IC50"	"'='"	"35.9"	"nM"	"7.45"	""	""	"UO_0000065"	"15.43"	"0.30"	"1.71"	"9.64"	"0"	"CHEMBL2091130"	"Inhibition of human recombinant GST-fused ALK5 expressed in Sf9 cells using casein as a substrate by radioisotopic protein kinase assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2086340"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2012"	"CHEMBL3308860"	""
"CHEMBL2087970"	""	"None"	"482.49"	"1"	"5.73"	"12f"	"Cc1cccc(-c2nc(NCc3cccc(OC(F)(F)F)c3)sc2-c2ccc3ncnn3c2)n1"	"IC50"	"'='"	"19.3"	"nM"	"7.71"	""	""	"UO_0000065"	"15.99"	"0.31"	"1.98"	"9.99"	"0"	"CHEMBL2091130"	"Inhibition of human recombinant GST-fused ALK5 expressed in Sf9 cells using casein as a substrate by radioisotopic protein kinase assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2086340"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2012"	"CHEMBL3308860"	""
"CHEMBL4279172"	""	"None"	"502.64"	"2"	"5.10"	"4h"	"CCc1cccc(-c2nn3c(c2-c2ccnc(Nc4ccc(S(N)(=O)=O)cc4)c2)C(C)C(C)(C)C3)n1"	"IC50"	"'='"	"229.0"	"nM"	"6.64"	""	""	"UO_0000065"	"13.21"	"0.25"	"1.54"	"5.73"	"0"	"CHEMBL4270674"	"Inhibition of human ALK5 expressed in Sf9 insect cells using casein as substrate in presence of [gamma-33P]ATP"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270481"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"None"	""
"CHEMBL3991927"	""	"None"	"424.48"	"0"	"3.24"	"HMN-214"	"COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991909"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL2425646"	""	"None"	"308.38"	"0"	"3.14"	"12"	"O[C@H]1CC[C@H](Nc2nccc(-n3ccc4ccccc43)n2)CC1"	"Inhibition"	"'<'"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2428983"	"Competitive binding affinity to TGFBR1 (unknown origin) at 10 uM in presence of ATP relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2424622"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL3182444"	"MK-5108"	"1.0"	"461.95"	"1"	"5.71"	"MK-5108"	"O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1"	"Kd"	"'='"	"1702.0"	"nM"	"5.77"	""	"Active"	"UO_0000065"	"12.49"	"0.25"	"0.06"	"6.84"	"0"	"CHEMBL3991909"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	"r = 0.93 None"
"CHEMBL2105728"	"CRENOLANIB"	"3.0"	"443.55"	"0"	"3.92"	"Crenolanib"	"CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991909"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL575721"	""	"None"	"398.47"	"1"	"5.70"	"12"	"COc1cccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)c1"	"IC50"	"'='"	"32.0"	"nM"	"7.50"	""	""	"UO_0000065"	"18.81"	"0.34"	"1.79"	"10.84"	"0"	"CHEMBL1041190"	"Inhibition of ALK5 in human MDA-MB-468 cells assessed as inhibition of nuclear translocation of GFP-2/Smad2 fusion reporter gene after 90 mins by Hoechst 3342 staining-based cellomics arrayscan imaging analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"MDA-MB-468"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155219"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"CHEMBL3308424"	""
"CHEMBL281948"	"K-252A"	"None"	"467.48"	"0"	"3.66"	"K-252a"	"COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4"	"Kd"	"'='"	"2179.0"	"nM"	"5.66"	""	"Active"	"UO_0000065"	"12.11"	"0.22"	"2.00"	"5.98"	"0"	"CHEMBL3991909"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	"r = 0.98 None"
"CHEMBL1765732"	""	"None"	"428.50"	"0"	"3.04"	"(S)-21b"	"Nc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2CCC[C@H](C(=O)Nc3ccccc3)C2)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1768781"	"Inhibition of ALK5"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765070"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL1614773"	""	"None"	"325.38"	"0"	"1.41"	"(R)-18a"	"C[C@@H]1COCCN1c1cc(-c2ccc3c(N)[nH]nc3c2)nc(N)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1768781"	"Inhibition of ALK5"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765070"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL4874893"	""	"None"	"465.58"	"1"	"6.42"	"4r"	"Cc1ccccc1-c1cc(Nc2ccnc3cc(-c4ccc(S(C)(=O)=O)cc4)ccc23)ccn1"	"IC50"	"'='"	"0.65"	"nM"	"9.19"	""	""	"UO_0000065"	"19.73"	"0.37"	"2.77"	"12.77"	"0"	"CHEMBL4844300"	"Inhibition of human TGFbeta receptor 1 in human HEK293 cells preincubated for 24 hrs followed by addition of TGFbeta1 and measured after 24 hrs by luciferase based assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4842363"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2021"	"None"	"TIME = 48.0 hr"
"CHEMBL563845"	""	"None"	"387.44"	"0"	"4.97"	"EGFR_ErbB_2_Inhibitor"	"COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC"	"Residual Activity"	"'='"	"102.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219207"	"Millipore: Percentage of residual kinase activity of TGFBR1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA, 1 mM MnCl2"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL4854040"	""	"None"	"469.49"	"1"	"7.00"	"4f"	"COc1cccc(OC)c1-c1ccc2c(Nc3ccnc(-c4cc(F)ccc4F)c3)ccnc2c1"	"IC50"	"'='"	"162.8"	"nM"	"6.79"	""	""	"UO_0000065"	"14.46"	"0.26"	"-0.21"	"12.06"	"0"	"CHEMBL4844300"	"Inhibition of human TGFbeta receptor 1 in human HEK293 cells preincubated for 24 hrs followed by addition of TGFbeta1 and measured after 24 hrs by luciferase based assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4842363"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2021"	"None"	"TIME = 48.0 hr"
"CHEMBL259551"	""	"None"	"327.35"	"0"	"2.92"	"FR-180204"	"Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12"	"Residual Activity"	"'='"	"88.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219207"	"Millipore: Percentage of residual kinase activity of TGFBR1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA, 1 mM MnCl2"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL359482"	""	"None"	"301.35"	"0"	"4.07"	"GSK_3_inhibitor_XIII"	"Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1"	"Residual Activity"	"'='"	"96.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219207"	"Millipore: Percentage of residual kinase activity of TGFBR1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA, 1 mM MnCl2"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL2218929"	""	"None"	"287.32"	"0"	"3.57"	"JAK3_Inhibitor_VI"	"O=C1Nc2ccc(-c3cccnc3)cc2/C1=C\c1ccc[nH]1"	"Residual Activity"	"'='"	"58.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219207"	"Millipore: Percentage of residual kinase activity of TGFBR1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA, 1 mM MnCl2"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL3417525"	"BI 665915"	"None"	"458.53"	"0"	"2.78"	"EUB0000749"	"CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1"	"% Ctrl"	""	"96.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4882169"	"TGFBR1 Invitrogen selectivity data (BI)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Assay technology: LanthaScreen | Assay type: biochemical | Method: Inhibition of TGFBR1 | Target type: Kinase"	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507276"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 3.0 µM"
"CHEMBL4515962"	""	"None"	"368.80"	"0"	"3.89"	"17"	"Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(C)c2cnccc21"	"EC50"	"'='"	"457.09"	"nM"	"6.34"	""	""	"UO_0000065"	"17.19"	"0.33"	"2.45"	"12.03"	"0"	"CHEMBL4427615"	"Inhibition of ALK5 in TGF beta1-stimulated HEK293T cells by SMAD binding element-driven beta lactamase reporter gene assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4425174"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"None"	""
"CHEMBL4588407"	""	"None"	"416.49"	"1"	"5.20"	"14d"	"Cc1cccc(-c2[nH]c(CNc3ccc(F)cc3)nc2-c2ccc3nsnc3c2)n1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"19.21"	"0.36"	"2.80"	"10.08"	"0"	"CHEMBL4434540"	"Inhibition of human recombinant GST-tagged ALK5 expressed in Sf9 insect cells using casein as substrate incubated for 60 mins in presence of [33P]-ATP by scintillation counting method"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4439"	"TGF-beta receptor type I"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4433262"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2019"	"CHEMBL3308860"	""
