"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL4077018"	""	"None"	"578.67"	"2"	"7.13"	"7"	"C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1"	"Activity"	"'='"	"30.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4003443"	"Inhibition of human MAPKAPK2 expressed in Sf9 cells assessed as residual activity at 0.5 uM relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4002589"	"1"	"Scientific Literature"	"J Med Chem"	"2017"	"None"	""
"CHEMBL3809901"	"MMI-0100"	"1.0"	"2283.68"	"None"	"None"	"102"	"CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(C)C"	"IC50"	"'='"	"22000.0"	"nM"	"4.66"	""	""	"UO_0000065"	"2.04"	"None"	"None"	"None"	"0"	"CHEMBL3811136"	"Inhibition of recombinant human N-terminal GST-tagged MK2 (46 to 400 residues) expressed in Escherichia coli in presence of radiolabelled ATP by radiometric assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3808386"	"1"	"Scientific Literature"	"J Med Chem"	"2016"	"None"	""
"CHEMBL598506"	""	"None"	"293.33"	"0"	"2.65"	"3a"	"COc1ccc(-n2cc(-c3ccc(C(N)=O)cc3)cn2)cc1"	"IC50"	"'='"	"22600.0"	"nM"	"4.65"	""	""	"UO_0000065"	"15.84"	"0.29"	"2.00"	"6.62"	"0"	"CHEMBL1071091"	"Inhibition of human MK2 by FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1159125"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""
"CHEMBL2000832"	""	"None"	"483.50"	"1"	"5.45"	"SID103904711"	"COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O"	"Ki"	"'='"	"1584.89"	"nM"	"5.80"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1971943"	"BAY-549"	"None"	"402.79"	"0"	"4.71"	"SID103905649"	"Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1783671"	""	"None"	"307.81"	"0"	"2.51"	"6a"	"Cc1ccccc1NC(=S)NCc1nc(Cl)cnc1N"	"IC50"	"'='"	"3600.0"	"nM"	"5.44"	""	""	"UO_0000065"	"17.69"	"0.37"	"2.93"	"7.18"	"0"	"CHEMBL1786602"	"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1782048"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL120077"	""	"None"	"325.34"	"0"	"3.88"	"JNJ-10198409"	"COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2"	"Residual Activity"	"'='"	"93.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL1236682"	"REFAMETINIB"	"2.0"	"572.34"	"1"	"3.48"	"Refametinib"	"COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL496102"	"AMG-208"	"2.0"	"383.41"	"0"	"3.93"	"AMG-208"	"COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL522709"	"GSK-317315A"	"None"	"461.47"	"1"	"5.35"	"GSK317315A"	"COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1"	"Inhibition"	"'='"	"-0.49"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961969"	"GSK_PKIS: MAPKAPK2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1230607"	"PHA-793887"	"1.0"	"361.49"	"0"	"2.31"	"PHA-793887"	"CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3184679"	"AZD-4547"	"2.0"	"463.58"	"0"	"3.65"	"AZD-4547"	"COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL156987"	""	"None"	"377.18"	"0"	"3.17"	"SB-409513"	"O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1"	"Inhibition"	"'='"	"1.21"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961969"	"GSK_PKIS: MAPKAPK2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL602937"	"FASCAPLYSIN"	"None"	"271.30"	"0"	"3.14"	"Fascaplysin"	"O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21"	"Residual Activity"	"'='"	"98.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL2005548"	""	"None"	"487.34"	"1"	"5.08"	"SID103905266"	"CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1992536"	""	"None"	"348.36"	"0"	"2.52"	"SID103904655"	"COc1ccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)cc1"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL939"	"GEFITINIB"	"4.0"	"446.91"	"0"	"4.28"	"SID103905343"	"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2001920"	""	"None"	"341.21"	"0"	"2.26"	"SID103905481"	"O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL482767"	"SNS-314"	"1.0"	"430.95"	"1"	"5.10"	"SNS-314"	"O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL554"	"LAPATINIB"	"4.0"	"581.07"	"2"	"6.14"	"Lapatinib"	"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL2103840"	"DINACICLIB"	"3.0"	"396.50"	"0"	"2.28"	"Dinaciclib"	"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991778"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
