"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL3545110"	"RIBOCICLIB"	"4.0"	"434.55"	"0"	"2.80"	"Ribociclib"	"CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL248643"	""	"None"	"272.31"	"0"	"4.16"	"figure 1, 4"	"Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1"	"IC50"	"'='"	"590.0"	"nM"	"6.23"	""	""	"UO_0000065"	"22.88"	"0.41"	"2.07"	"13.54"	"1"	"CHEMBL925133"	"Inhibition of JNK3"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140628"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2007"	"None"	""
"CHEMBL191384"	""	"None"	"372.46"	"0"	"3.94"	"K00543, AS601245"	"N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"19.21"	"0.36"	"3.21"	"8.27"	"1"	"CHEMBL936821"	"Inhibition of human JNK3"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145498"	"1"	"Scientific Literature"	"Proc Natl Acad Sci U S A"	"2007"	"None"	""
"CHEMBL4446405"	""	"None"	"292.81"	"0"	"1.21"	"7b; ASR352"	"C(=C/c1ccccc1)\C[N+]12CN3CN(CN(C3)C1)C2.[Cl-]"	"Activity"	"'='"	"99.47"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4327735"	"Inhibition of human JNK3 assessed as residual activity at 1 uM using ATF2 as substrate by [gamma-33P]-ATP assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325871"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""
"CHEMBL1369507"	""	"None"	"236.25"	"0"	"1.69"	"SID7970818"	"NC(=O)c1ccsc1NC(=O)c1ccco1"	"IC50"	"'='"	"10530.0"	"nM"	"4.98"	""	"Not Active"	"UO_0000065"	"21.07"	"0.42"	"3.29"	"5.83"	"0"	"CHEMBL1614549"	"PUBCHEM_BIOASSAY: Dose response biochemical screening assay for inhibitors of c-Jun N-Terminal Kinase 3 (JNK3). (Class of assay: confirmatory) [Related pubchem assays: 746 ]"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL3989868"	"TUCATINIB"	"4.0"	"480.53"	"1"	"5.09"	"ARRY-380"	"Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL1236107"	"SGX-523"	"1.0"	"359.42"	"0"	"3.22"	"SGX-523"	"Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL1771658"	""	"None"	"366.82"	"0"	"3.16"	"8"	"Cc1ncn(-c2ccc(Nc3ncc(Cl)c(-c4ccn(C)n4)n3)cc2)n1"	"IC50"	"'='"	"860.0"	"nM"	"6.07"	""	""	"UO_0000065"	"16.54"	"0.32"	"2.91"	"7.03"	"0"	"CHEMBL1772668"	"Inhibition of JNK3 assessed as formation of phospho-Thr71-ATF-2 from biotinylated-ATF2 by HTRF assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1770119"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1771661"	""	"None"	"355.83"	"0"	"3.71"	"13"	"Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"20.11"	"0.39"	"3.44"	"10.83"	"0"	"CHEMBL1772668"	"Inhibition of JNK3 assessed as formation of phospho-Thr71-ATF-2 from biotinylated-ATF2 by HTRF assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1770119"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1077979"	""	"None"	"362.38"	"0"	"1.60"	"5Z7"	"COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O"	"Inhibition"	"'='"	"-14.1"	"%"	""	"Outside typical range"	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4118372"	"Inhibition of JNK3 in human SKCO1 cells at 1 uM after 4 hrs using biotin labeled DLKPSNIVVK probe by mass-spectrometric analysis relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118021"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2017"	"None"	""
"CHEMBL2029988"	"CEP-32496"	"1.0"	"517.46"	"2"	"5.91"	"CEP-32496"	"COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC"	"Kd"	"'='"	"378.0"	"nM"	"6.42"	""	"Uncertain"	"UO_0000065"	"12.41"	"0.24"	"0.51"	"5.32"	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	"r = 0.6 None"
"CHEMBL1645462"	"AC-480"	"1.0"	"530.56"	"1"	"3.86"	"AC-480"	"Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL1232769"	""	"None"	"424.43"	"0"	"2.24"	"23"	"C[C@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1"	"Inhibition"	"'='"	"100.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1781147"	"Inhibition of JNK3 at 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1777778"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1232769"	""	"None"	"424.43"	"0"	"2.24"	"23"	"C[C@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1"	"Kd"	"'='"	"16.0"	"nM"	"7.80"	""	""	"UO_0000065"	"18.37"	"0.37"	"5.56"	"7.56"	"0"	"CHEMBL1781217"	"Inhibition of JNK3"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1777778"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL203059"	""	"None"	"374.44"	"0"	"4.25"	"22"	"O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1"	"IC50"	"'='"	"8.0"	"nM"	"8.10"	""	""	"UO_0000065"	"21.62"	"0.39"	"3.85"	"10.63"	"0"	"CHEMBL862176"	"Inhibition of JNK3"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139041"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL1761565"	""	"None"	"497.53"	"0"	"4.61"	"9c"	"COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1F"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"14.38"	"0.26"	"2.54"	"7.93"	"0"	"CHEMBL1763331"	"Inhibition of JNK3 by HRTF"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1759990"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1761571"	""	"None"	"393.45"	"0"	"4.63"	"10a"	"Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cn1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"19.12"	"0.34"	"2.89"	"9.24"	"0"	"CHEMBL1763331"	"Inhibition of JNK3 by HRTF"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1759990"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1761584"	""	"None"	"483.54"	"1"	"3.20"	"14f"	"COc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12"	"IC50"	"'='"	"4.0"	"nM"	"8.40"	""	""	"UO_0000065"	"17.37"	"0.32"	"5.20"	"7.77"	"0"	"CHEMBL1763331"	"Inhibition of JNK3 by HRTF"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1759990"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL3544932"	"TAK-901"	"1.0"	"504.66"	"1"	"4.62"	"TAK-901"	"CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3545083"	"RGB-286638"	"1.0"	"545.64"	"1"	"2.42"	"RGB-286638"	"COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1"	"Kd"	"'='"	"11.0"	"nM"	"7.96"	""	"Uncertain"	"UO_0000065"	"14.59"	"0.27"	"5.54"	"6.92"	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	"r = 0.82 None"
"CHEMBL514201"	"TALMAPIMOD"	"2.0"	"513.01"	"1"	"3.98"	"Talmapimod"	"C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3188551"	"GSK-2636771"	"2.0"	"433.43"	"0"	"4.26"	"GSK-2636771"	"Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991770"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2637"	"c-Jun N-terminal kinase 3"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
