"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL394608"	""	"0"	"412.38"	"0"	"2.55"	"20"	"Cc1ccc2[nH]c3c4c(OS(=O)(=O)O)ccc(O)c4c4c(c3c2c1)C(=O)NC4=O"	"Inhibition"	"'='"	"70.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL895118"	"Inhibition of human Chk1 expressed in Sf9 cells at 10 uM"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148789"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308860"	""
"CHEMBL243930"	""	"0"	"316.27"	"0"	"1.27"	"11"	"O=c1ccc(=O)c2c1c1[nH]c3ccccc3c1c1c(=O)[nH]c(=O)c21"	"IC50"	"'='"	"269.0"	"nM"	"6.57"	""	""	"UO_0000065"	"20.77"	"0.37"	"5.30"	"6.58"	"1"	"CHEMBL895119"	"Inhibition of human Chk1 expressed in Sf9 cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148789"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308860"	""
"CHEMBL400797"	""	"0"	"431.50"	"0"	"2.64"	"21"	"N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCOCCN4CCOCC4)cc2-3)cn1"	"IC50"	"'='"	"1.8"	"nM"	"8.74"	""	""	"UO_0000065"	"20.27"	"0.37"	"6.10"	"9.08"	"0"	"CHEMBL941921"	"Inhibition of recombinant CHK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139819"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2007"	"None"	""
"CHEMBL248910"	""	"0"	"399.50"	"0"	"4.07"	"28"	"N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCC4CCNCC4)cc2-3)cn1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"22.53"	"0.41"	"4.93"	"10.39"	"0"	"CHEMBL941921"	"Inhibition of recombinant CHK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139819"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2007"	"None"	""
"CHEMBL230868"	""	"0"	"304.31"	"0"	"2.72"	"4"	"O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)C(=O)CCC1"	"Inhibition"	"'='"	"15.3"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL895118"	"Inhibition of human Chk1 expressed in Sf9 cells at 10 uM"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148789"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308860"	""
"CHEMBL243499"	""	"0"	"563.66"	"2"	"5.66"	"46f"	"COc1cc(-c2ccc3c(c2)Nc2ccc(CCC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL894184"	"Cell cycle arrest in HeLa cells assessed as accumulation at G2/M phase by FACS assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148724"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308376"	""
"CHEMBL275168"	""	"0"	"449.92"	"1"	"5.52"	"SB-278539"	"Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Cl)cc3)n2)cc1"	"Inhibition"	"'='"	"-7.06"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961961"	"GSK_PKIS: CHEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1289494"	"TIVOZANIB"	"4"	"454.87"	"1"	"5.64"	"Tivozanib"	"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC"	"Residual Activity"	"'='"	"89.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218986"	"Millipore: Percentage of residual kinase activity of CHEK1 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL382590"	"ANILINOQUINAZOLINE1"	"0"	"400.44"	"0"	"4.64"	"Aurora_Kinase_Inhibitor_II"	"COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC"	"Residual Activity"	"'='"	"97.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218986"	"Millipore: Percentage of residual kinase activity of CHEK1 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL155333"	""	"0"	"501.05"	"1"	"4.68"	"KN_93"	"COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1"	"Residual Activity"	"'='"	"92.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218986"	"Millipore: Percentage of residual kinase activity of CHEK1 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL209982"	""	"0"	"379.85"	"0"	"3.91"	"9"	"Oc1nc2ccc(Cl)cc2c(N[C@H]2CCNC2)c1-c1nc2ccccc2[nH]1"	"IC50"	"'='"	"0.5"	"nM"	"9.30"	""	""	"UO_0000065"	"24.49"	"0.47"	"5.39"	"10.83"	"0"	"CHEMBL871263"	"Inhibition of CHK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147829"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL1909362"	"GW830900A"	"0"	"534.09"	"0"	"3.22"	"GW830900A"	"CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1.Cl"	"Inhibition"	"'='"	"0.79"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961961"	"GSK_PKIS: CHEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1909395"	"GW633459A"	"0"	"679.60"	"2"	"7.57"	"GW633459A"	"Cl.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1"	"Inhibition"	"'='"	"10.06"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961961"	"GSK_PKIS: CHEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL80713"	""	"0"	"400.48"	"0"	"1.82"	"Cdk2_Inhibitor_III"	"COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1"	"Residual Activity"	"'='"	"93.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218986"	"Millipore: Percentage of residual kinase activity of CHEK1 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL191384"	""	"0"	"372.46"	"0"	"3.94"	"AS-601245"	"N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1"	"Residual Activity"	"'='"	"97.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218986"	"Millipore: Percentage of residual kinase activity of CHEK1 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL2218939"	""	"0"	"361.47"	"0"	"3.93"	"MEK_Inhibitor_I"	"N#C/C(=C(/N)SC1C=CC=CC1)c1cccc(C(O)c2ccncc2)c1"	"Residual Activity"	"'='"	"89.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2218987"	"Millipore: Percentage of residual kinase activity of CHEK1 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL389745"	""	"0"	"577.69"	"2"	"6.01"	"46d"	"COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N"	"EC50"	"'>'"	"59300.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL894122"	"Antiproliferative activity against HeLa cells by MTS assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148724"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308376"	""
"CHEMBL429819"	""	"0"	"403.44"	"0"	"3.97"	"45a"	"COC(=O)Cc1ccc2c(c1)NC(=O)c1ccc(-c3ccc(N)c(OC)c3)cc1N2"	"EC50"	"'='"	"890.0"	"nM"	"6.05"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL894122"	"Antiproliferative activity against HeLa cells by MTS assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148724"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308376"	""
"CHEMBL1909391"	"GW576924A"	"0"	"579.10"	"2"	"5.92"	"GW576924A"	"Cl.[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1"	"Inhibition"	"'='"	"3.65"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961961"	"GSK_PKIS: CHEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL213423"	""	"0"	"358.32"	"0"	"4.59"	"21"	"CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL869151"	"Inhibition of CHK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145312"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL413224"	""	"0"	"414.47"	"0"	"4.38"	"41"	"COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL894184"	"Cell cycle arrest in HeLa cells assessed as accumulation at G2/M phase by FACS assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148724"	"1"	"Scientific Literature"	"J. Med. Chem."	"2007"	"CHEMBL3308376"	""
"CHEMBL1909392"	"GW580496A"	"0"	"643.99"	"2"	"6.11"	"GW580496A"	"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1.Cl"	"Inhibition"	"'='"	"0.41"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961960"	"GSK_PKIS: CHEK1 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1909372"	"GW700494A"	"0"	"622.07"	"2"	"6.21"	"GW700494A"	"CN1CCN(CCCNc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1.Cl"	"Inhibition"	"'='"	"0.8"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961961"	"GSK_PKIS: CHEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1241674"	""	"0"	"308.35"	"0"	"2.84"	"PP242"	"CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21"	"Inhibition"	"'='"	"13.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1244392"	"Inhibition of CHK1 at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1240340"	"1"	"Scientific Literature"	"Nat. Chem. Biol."	"2008"	"None"	""
"CHEMBL1258913"	""	"0"	"544.68"	"1"	"4.28"	"38"	"O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1"	"IC50"	"'='"	"1634.0"	"nM"	"5.79"	""	""	"UO_0000065"	"10.62"	"0.20"	"1.51"	"5.64"	"0"	"CHEMBL1260174"	"Inhibition of CHK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4630"	"Serine/threonine-protein kinase Chk1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1255180"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
