"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL272414"	"GW416469X"	"None"	"358.42"	"0"	"1.81"	"GW416469X"	"CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2"	"Inhibition"	"'='"	"0.75"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961876"	"GSK_PKIS: AKT2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL384304"	"RG-547"	"2.0"	"441.46"	"0"	"1.41"	"R-547"	"COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL4286130"	""	"None"	"389.46"	"0"	"2.44"	"22"	"CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccncc4)c[nH]c3=O)cc2)CC1"	"Inhibition"	"'='"	"13.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4256694"	"Inhibition of AKT2 (unknown origin) at 30 uM using peptide as substrate in presence of ATP and MgCl2 by mobility shift assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4251747"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""
"CHEMBL2105759"	"BARICITINIB"	"4.0"	"371.43"	"0"	"1.10"	"Baricitinib"	"CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL2029988"	"CEP-32496"	"1.0"	"517.46"	"2"	"5.91"	"CEP-32496"	"COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3039513"	"DECERNOTINIB"	"2.0"	"392.39"	"0"	"3.28"	"Decernotinib"	"CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3732044"	""	"None"	"318.87"	"0"	"2.88"	"Example 4"	"Cl.NCCN1C(=O)S/C(=C\CCC2CCCCC2)C1=O"	"Inhibition"	"'='"	"8.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3734458"	"Inhibition of recombinant human AKT2 using fluorescein-labeled peptide as substrate by fluorescence-electrophoretic mobility shift assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3727354"	"38"	"Patent Bioactivity Data"	""	"2011"	"None"	""
"CHEMBL2425156"	""	"None"	"425.54"	"1"	"6.18"	"27"	"Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3cccnc3)cc2)cc1"	"Inhibition"	"'='"	"-38.0"	"%"	""	"Outside typical range"	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2429581"	"Inhibition of PKB-beta (unknown origin) at 1 uM by [33P]-ATP filter-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2424535"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL3953883"	""	"None"	"445.32"	"0"	"4.03"	"Example 222"	"Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)sc1Cl"	"IC50"	"'<='"	"31.62"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3880965"	"Inhibition of full length human AKT2 expressed in Sf9 cells assessed as reduction in substrate phosphorylation using biotin-ahx-ARKRERAYSFGHHA-amide substrate and [gamma-33P]ATP incubated for 40 mins by top count microplate scintillation counting method"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3880416"	"38"	"Patent Bioactivity Data"	""	"2011"	"CHEMBL3308860"	""
"CHEMBL3932335"	""	"None"	"441.36"	"0"	"4.38"	"Example 237"	"CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)cc2)sc1Cl"	"IC50"	"'<='"	"31.62"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3880965"	"Inhibition of full length human AKT2 expressed in Sf9 cells assessed as reduction in substrate phosphorylation using biotin-ahx-ARKRERAYSFGHHA-amide substrate and [gamma-33P]ATP incubated for 40 mins by top count microplate scintillation counting method"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3880416"	"38"	"Patent Bioactivity Data"	""	"2011"	"CHEMBL3308860"	""
"CHEMBL4278882"	""	"None"	"384.53"	"0"	"2.74"	"30"	"CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1"	"Inhibition"	"'='"	"3.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4266616"	"Inhibition of human PKBbeta at 1 uM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4265877"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""
"CHEMBL103104"	"GW831090X"	"None"	"330.37"	"0"	"2.17"	"GW831090X"	"NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1"	"Inhibition"	"'='"	"3.28"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961877"	"GSK_PKIS: AKT2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL262433"	""	"None"	"394.44"	"0"	"4.43"	"SID103904346"	"Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963739"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: AKT2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1967887"	""	"None"	"268.32"	"0"	"2.27"	"SID103904469"	"Cc1n[nH]c2ccc(-c3cncc(OCCN)c3)cc12"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963739"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: AKT2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL24828"	"VANDETANIB"	"4.0"	"475.36"	"0"	"4.43"	"Vandetanib"	"COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL1909349"	"GSK-1007102B"	"None"	"561.52"	"0"	"2.28"	"GSK1007102B"	"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@@H](CN)c3ccccc3)cc21.O=C(O)C(F)(F)F"	"Inhibition"	"'='"	"94.2"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961876"	"GSK_PKIS: AKT2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1516890"	"GW441756X"	"None"	"275.31"	"0"	"3.07"	"GW441756X"	"Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21"	"Inhibition"	"'='"	"1.6"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961877"	"GSK_PKIS: AKT2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL322970"	""	"None"	"359.73"	"0"	"2.43"	"SB-415286"	"O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1"	"Activity"	"'='"	"85.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1062855"	"Percentage PKBbeta activity remaining in the presence of 10uM inhibitor"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150976"	"1"	"Scientific Literature"	"Biochem J"	"2007"	"None"	""
"CHEMBL2325997"	""	"None"	"398.90"	"0"	"2.79"	"32"	"CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1"	"IC50"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"18.55"	"0.36"	"4.61"	"7.40"	"0"	"CHEMBL2330885"	"Inhibition of recombinant Akt2 (unknown origin) using 5-FAM-labeled peptide as substrate after 1 hr by caliper off-chip incubation mobility shift assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2321772"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""
"CHEMBL1834323"	""	"None"	"413.41"	"0"	"2.29"	"36"	"C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23"	"Inhibition"	"'<'"	"35.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1837738"	"Inhibition of human AKT2 in HL60 cells lysate at 10 uM using post probe-labeling by LC-MS/MS analysis relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HL-60"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1833925"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"CHEMBL3307654"	""
"CHEMBL1834318"	""	"None"	"443.45"	"0"	"3.59"	"28"	"Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CCCC1"	"Inhibition"	"'<'"	"35.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1837738"	"Inhibition of human AKT2 in HL60 cells lysate at 10 uM using post probe-labeling by LC-MS/MS analysis relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HL-60"	"None"	""	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1833925"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"CHEMBL3307654"	""
"CHEMBL608533"	"MIDOSTAURIN"	"4.0"	"570.65"	"2"	"5.91"	"Midostaurin"	"CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL223360"	"LINIFANIB"	"3.0"	"375.41"	"0"	"4.90"	"Linifanib"	"Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991624"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2431"	"Serine/threonine-protein kinase AKT2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
