"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL3968238"	""	"None"	"366.45"	"0"	"2.95"	"BDBM199325"	"O=C(Nc1nc(-c2ccncc2)cs1)N1CCN(c2cccnc2)CC1"	"IC50"	"'='"	"14010.0"	"nM"	"4.85"	""	"354482"	"UO_0000065"	"13.24"	"0.25"	"1.90"	"6.54"	"0"	"CHEMBL3887786"	"Inhibition Assay: Attention was focused on exploring, in turn, the SAR around the phenyl ring A, branching and substitution at the benzylic position, urea linkage of 1aa, without varying the [4-(4-pyridinyl)-2-thiazolyl] terminus (FIG. 4). The [4-(4-pyridinyl)-2-thiazolyl] group was believed to act as a hinge-binding moiety with the nitrogen of the pyridyl H-bonding to the back bone NH of the hinge Met156, as seen in the crystal complex of ROCK1 with Fasudil (PDB ID 2ESM) (Jacobs, et al., The structure of dimeric ROCK I reveals the mechanism for ligand selectivity, J Biol Chem, 2006, 281:260-8).All compounds were systematically screened against ROCK1 and ROCK2. IC50 values were systematically determined only for compounds that inhibit 40% of ROCK1 kinase activities at 50 μM."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886451"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL4110256"	""	"None"	"339.37"	"0"	"3.72"	"BDBM252009"	"COc1cccc([C@@H](C)NC(=O)c2ccc(-c3cn[nH]c3)cc2F)c1"	"IC50"	"'='"	"43.3"	"nM"	"7.36"	""	"439109"	"UO_0000065"	"21.70"	"0.40"	"3.64"	"10.99"	"0"	"CHEMBL3889185"	"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886981"	"37"	"BindingDB Database"	""	"2016"	"None"	""
"CHEMBL3902021"	""	"None"	"351.41"	"0"	"2.94"	"BDBM251968"	"COc1cc(C(=O)N[C@@H](C)[C@H](O)c2ccccc2)ccc1-c1cn[nH]c1"	"IC50"	"'='"	"337.0"	"nM"	"6.47"	""	"439087"	"UO_0000065"	"18.42"	"0.34"	"3.53"	"7.42"	"0"	"CHEMBL3889185"	"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886981"	"37"	"BindingDB Database"	""	"2016"	"None"	""
"CHEMBL3951004"	""	"None"	"373.36"	"0"	"3.30"	"BDBM251978"	"COc1cc(C(=O)NCc2ccc(F)c(OC)c2F)ccc1-c1cn[nH]c1"	"IC50"	"'='"	"64.0"	"nM"	"7.19"	""	"439097"	"UO_0000065"	"19.27"	"0.36"	"3.89"	"9.44"	"0"	"CHEMBL3889185"	"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886981"	"37"	"BindingDB Database"	""	"2016"	"None"	""
"CHEMBL1765751"	""	"None"	"450.59"	"0"	"3.29"	"43c"	"C[C@@H]1C[C@@H](N(C)C(=O)CC(C)(C)C)CN(c2cc(-c3ccc4c(N)n[nH]c4c3)nc(N)n2)C1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1768782"	"Inhibition of ROCK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765070"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL1765737"	""	"None"	"442.53"	"0"	"3.43"	"(+/-)-trans-28a"	"C[C@@H]1CC[C@@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1768782"	"Inhibition of ROCK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765070"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL1765742"	""	"None"	"472.55"	"0"	"3.27"	"34b"	"CC[C@@H]1CO[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1"	"IC50"	"'='"	"3162.28"	"nM"	"5.50"	""	""	"UO_0000065"	"11.64"	"0.21"	"2.23"	"4.10"	"0"	"CHEMBL1768782"	"Inhibition of ROCK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765070"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL4555093"	""	"None"	"418.54"	"0"	"4.40"	"49"	"COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCCN)c1"	"IC50"	"'='"	"310.0"	"nM"	"6.51"	""	""	"UO_0000065"	"15.55"	"0.29"	"2.11"	"7.29"	"0"	"CHEMBL4328666"	"Inhibition of human GST-tagged catalytic ROCK1 expressed in baculovirus system using STK S2 peptide substrate and and 33P-ATP after 60 mins by HTRF assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325872"	"1"	"Scientific Literature"	"J Med Chem"	"2018"	"None"	""
"CHEMBL3815093"	""	"None"	"417.49"	"0"	"2.36"	"2"	"CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1"	"Inhibition"	"'='"	"-9.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3816764"	"Inhibition of human ROCK1 at 1 uM using [KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK] as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3813650"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"None"	""
"CHEMBL601834"	""	"None"	"312.42"	"0"	"1.75"	"20"	"CN1CCCN(c2nc(-c3ccncc3)cnc2N(C)C)CC1"	"IC50"	"'='"	"6500.0"	"nM"	"5.19"	""	""	"UO_0000065"	"16.60"	"0.31"	"3.44"	"10.72"	"0"	"CHEMBL1074822"	"Inhibition of human recombinant ROCK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157736"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""
"CHEMBL1909397"	"GW279320X"	"None"	"364.81"	"0"	"2.06"	"GW279320X"	"Cc1cc(Cl)cc2c1NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1"	"Inhibition"	"'='"	"0.46"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961925"	"GSK_PKIS: ROCK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL4521642"	""	"None"	"417.51"	"0"	"3.88"	"7e"	"CN(C)CCOc1cc(-c2ccncc2)ccc1NC(=O)C1COc2ccccc2C1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4481804"	"Inhibition of ROCK1 (unknown origin) using STK2 as substrate measured after 4 hrs by HTRF assay"	"A"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4480429"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2019"	"None"	""
"CHEMBL4061152"	""	"None"	"335.46"	"1"	"5.23"	"5.1"	"CC1=Nc2c(Sc3ccccc3)ncnc2Sc2ccccc21"	"Inhibition"	"'='"	"2.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3998075"	"Inhibition of recombinant human GST-tagged ROCK1 catalytic domain (1 to 535 residues) expressed in baculovirus expression system at 10 uM relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3997765"	"1"	"Scientific Literature"	"Medchemcomm"	"2016"	"None"	""
"CHEMBL4790421"	""	"None"	"387.44"	"0"	"3.32"	"22"	"CCNC(=O)c1cccc(CNC(=O)c2ccc3c(c2)COc2cnccc2-3)c1"	"IC50"	"'='"	"7.0"	"nM"	"8.15"	""	""	"UO_0000065"	"21.05"	"0.38"	"4.83"	"10.15"	"0"	"CHEMBL4669835"	"Inhibition of ROCK1 (unknown origin) using FITC-AHA-AKRRRLSSLRA-OH as substrate by caliper assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4665758"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2020"	"None"	""
"CHEMBL4778588"	""	"None"	"375.43"	"0"	"3.72"	"14"	"COc1cccc([C@@H](C)NC(=O)c2ccc3c(c2)COc2cnc(N)cc2-3)c1"	"IC50"	"'='"	"171.0"	"nM"	"6.77"	""	""	"UO_0000065"	"18.02"	"0.33"	"3.05"	"7.83"	"0"	"CHEMBL4669835"	"Inhibition of ROCK1 (unknown origin) using FITC-AHA-AKRRRLSSLRA-OH as substrate by caliper assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4665758"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2020"	"None"	""
"CHEMBL3957255"	""	"None"	"351.41"	"0"	"2.94"	"BDBM252019"	"COc1cc(C(=O)NC(CCO)c2ccccc2)ccc1-c1cn[nH]c1"	"IC50"	"'='"	"12.4"	"nM"	"7.91"	""	"439137"	"UO_0000065"	"22.50"	"0.42"	"4.97"	"9.06"	"0"	"CHEMBL3889185"	"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886981"	"37"	"BindingDB Database"	""	"2016"	"None"	""
"CHEMBL3898965"	""	"None"	"369.40"	"0"	"3.72"	"BDBM252068"	"COc1ccc(F)c(C(C)NC(=O)c2ccc(-c3cn[nH]c3)c(OC)c2)c1"	"IC50"	"'='"	"3.36"	"nM"	"8.47"	""	"439187"	"UO_0000065"	"22.94"	"0.43"	"4.75"	"11.11"	"0"	"CHEMBL3889185"	"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3231"	"Rho-associated protein kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886981"	"37"	"BindingDB Database"	""	"2016"	"None"	""
