"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL2376144"	""	"None"	"462.90"	"0"	"2.27"	"6a"	"C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1"	"Inhibition"	"'='"	"-5.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2378210"	"Inhibition of protein kinase C beta (unknown origin) at 10 uM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375236"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL150264"	""	"None"	"623.59"	"3"	"3.02"	"26b"	"O=C(OCC(COc1ccc(O)cc1)NS(=O)(=O)c1ccccc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1"	"IC50"	"'='"	"1600.0"	"nM"	"5.80"	""	""	"UO_0000065"	"9.29"	"0.18"	"2.78"	"2.67"	"0"	"CHEMBL761756"	"Evaluated against recombinant human Protein kinase C beta 1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1129461"	"1"	"Scientific Literature"	"J Med Chem"	"1996"	"None"	""
"CHEMBL347580"	""	"None"	"320.35"	"0"	"2.13"	"SB-361058"	"COc1ccc(C2=C(N3CCc4ccccc43)C(=O)NC2=O)cc1"	"Inhibition"	"'='"	"2.88"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961901"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1834114"	""	"None"	"413.42"	"0"	"3.94"	"11"	"Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1"	"Inhibition"	"'<'"	"35.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1837772"	"Inhibition of human PKCbeta in HL60 cells lysate at 10 uM using post probe-labeling by LC-MS/MS analysis relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HL-60"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1833925"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"CHEMBL3307654"	""
"CHEMBL106384"	""	"None"	"511.63"	"1"	"3.06"	"23"	"CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1"	"IC50"	"'='"	"46.0"	"nM"	"7.34"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL686884"	"Inhibition of PKC-beta II mediated IL-8 release from HEK293 cells by ELISA"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136205"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"CHEMBL3307715"	""
"CHEMBL179242"	""	"None"	"281.31"	"0"	"1.68"	"401"	"O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12"	"Inhibition"	"'='"	"8.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL941456"	"Inhibition of PRKCB1 at 5 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156476"	"1"	"Scientific Literature"	"J Biol Chem"	"2007"	"None"	""
"CHEMBL89591"	""	"None"	"559.54"	"2"	"2.44"	"41"	"Cn1nnnc1-c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CCCC2NC(=O)c2ccc(O)cc2)cc1O"	"IC50"	"'='"	"3500.0"	"nM"	"5.46"	""	""	"UO_0000065"	"9.75"	"0.18"	"3.02"	"2.77"	"0"	"CHEMBL764572"	"Inhibition of partially purified recombinant human calcium sensitive protein kinase C beta 2"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1135470"	"1"	"Scientific Literature"	"J Med Chem"	"2002"	"None"	""
"CHEMBL4171939"	""	"None"	"445.53"	"0"	"2.23"	"10b"	"COc1ccc2nc3nc(NCc4ccc(CN5CCN(C)CC5)cc4)[nH]c(=O)c3nc2c1"	"Inhibition"	"'='"	"-7.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4153885"	"Inhibition of PCK-beta2 (unknown origin) at 10 uM by [33P]-ATP radiometric assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4152228"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""
"CHEMBL302449"	"GO-6976"	"None"	"378.44"	"0"	"4.60"	"SID103905532"	"Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O"	"IC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"22.99"	"0.41"	"4.10"	"13.86"	"0"	"CHEMBL939360"	"Inhibition of PKCbeta"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145498"	"1"	"Scientific Literature"	"Proc Natl Acad Sci U S A"	"2007"	"None"	""
"CHEMBL481968"	""	"None"	"559.24"	"1"	"4.00"	"6c"	"O=C(N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL963877"	"Binding affinity to PKC beta2"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139272"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL27266"	"INDOLACTUM"	"None"	"301.39"	"0"	"1.66"	"1"	"CC(C)[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C"	"Ratio"	"'='"	"3.71"	""	""	""	""	""	""	""	""	""	"0"	"CHEMBL927276"	"Induction of GFP-tagged PKC-beta-1 translocation in HeLa cells assessed as ratio of protein level in plasma membrane to cytosol at 1 uM"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140701"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308376"	""
"CHEMBL13972"	""	"None"	"440.48"	"0"	"4.73"	"SB-242721"	"N#Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"	"Inhibition"	"'='"	"2.93"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961901"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1909392"	"GW580496A"	"None"	"643.99"	"2"	"6.11"	"GW580496A"	"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1.Cl"	"Inhibition"	"'='"	"0.95"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961900"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL476259"	"GSK-1326255A"	"None"	"517.61"	"2"	"5.28"	"GSK1326255A"	"CCCN1CCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1"	"Inhibition"	"'='"	"6.05"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961911"	"GSK_PKIS: PKC-beta2 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL520037"	"GW837331X"	"None"	"459.43"	"0"	"4.89"	"GW837331X"	"COc1cc(Nc2ncc3c(C)nc(-c4cccc(C(F)(F)F)c4)n3n2)cc(OC)c1OC"	"Inhibition"	"'='"	"5.54"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961901"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1233881"	""	"None"	"325.37"	"0"	"2.82"	"PP494"	"COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC"	"Inhibition"	"'='"	"12.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1244257"	"Inhibition of PRKCbeta1 at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1240340"	"1"	"Scientific Literature"	"Nat Chem Biol"	"2008"	"None"	""
"CHEMBL1909369"	"GW693917A"	"None"	"556.93"	"2"	"7.07"	"GW693917A"	"COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2s1.Cl"	"Inhibition"	"'='"	"-0.19"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961910"	"GSK_PKIS: PKC-beta2 (splice variant) mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL482326"	"GSK-1030062A"	"None"	"505.52"	"2"	"5.40"	"GSK1030062A"	"COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)N(C)C)s3)c2cc1OC"	"Inhibition"	"'='"	"0.09"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961911"	"GSK_PKIS: PKC-beta2 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1909376"	""	"None"	"378.82"	"0"	"0.13"	"SB-759335-B"	"CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCNCC3)c21.Cl"	"Inhibition"	"'='"	"1.85"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961910"	"GSK_PKIS: PKC-beta2 (splice variant) mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL272414"	"GW416469X"	"None"	"358.42"	"0"	"1.81"	"GW416469X"	"CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2"	"Inhibition"	"'='"	"0.89"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961901"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1794073"	"GW770220A"	"None"	"459.96"	"0"	"2.83"	"GW770220A"	"Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl"	"Inhibition"	"'='"	"6.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961901"	"GSK_PKIS: PKC-beta1 (splice variant) mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3045"	"Protein kinase C beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
