"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL2107832"	"PIMASERTIB"	"2.0"	"431.20"	"0"	"1.65"	"Pimasertib"	"O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F"	"Kd"	"'='"	"29.0"	"nM"	"7.54"	""	"Active"	"UO_0000065"	"17.48"	"0.45"	"5.89"	"7.98"	"0"	"CHEMBL3991751"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	"r = 0.89 None"
"CHEMBL514201"	"TALMAPIMOD"	"2.0"	"513.01"	"1"	"3.98"	"Talmapimod"	"C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991751"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL1233300"	"HYDROXYFASUDIL"	"None"	"307.38"	"0"	"0.92"	"Hydroxyfasudil"	"O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991751"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL2376660"	""	"None"	"523.23"	"1"	"4.64"	"21"	"NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1ccc2oc(=O)[nH]c2c1"	"IC50"	"'='"	"36.0"	"nM"	"7.44"	""	""	"UO_0000065"	"14.23"	"0.34"	"2.80"	"6.75"	"0"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL2376684"	""	"None"	"523.28"	"2"	"5.16"	"17"	"CC(=O)Nc1cccc(Oc2cc(F)cc(Nc3ccc(I)cc3F)c2C(N)=O)c1"	"IC50"	"'='"	"28.0"	"nM"	"7.55"	""	""	"UO_0000065"	"14.43"	"0.34"	"2.39"	"8.08"	"0"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL1684066"	""	"None"	"483.29"	"0"	"2.14"	"14"	"CN(C)CCn1cnc2c(c(Nc3ccc(I)cc3F)cc(=O)n2C)c1=O"	"IC50"	"'='"	"740.0"	"nM"	"6.13"	""	""	"UO_0000065"	"12.69"	"0.31"	"3.99"	"8.50"	"0"	"CHEMBL1686836"	"Inhibition of MEK1 by IMAP assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681690"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL2333445"	""	"None"	"339.42"	"0"	"3.44"	"1"	"CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1"	"IC50"	"'='"	"8600.0"	"nM"	"5.07"	""	""	"UO_0000065"	"14.92"	"0.29"	"1.63"	"7.67"	"0"	"CHEMBL2345795"	"Inhibition of MEK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331389"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL2376671"	""	"None"	"478.23"	"0"	"2.53"	"4"	"NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1OC[C@H](O)CCO"	"IC50"	"'='"	"63.0"	"nM"	"7.20"	""	""	"UO_0000065"	"15.06"	"0.38"	"4.67"	"6.87"	"0"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL2376672"	""	"None"	"492.26"	"0"	"2.92"	"5"	"CC(O)(CO)CCOc1cc(F)cc(Nc2ccc(I)cc2F)c1C(N)=O"	"IC50"	"'='"	"69.0"	"nM"	"7.16"	""	""	"UO_0000065"	"14.55"	"0.36"	"4.24"	"6.83"	"0"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL2376663"	""	"None"	"588.37"	"1"	"4.42"	"25"	"CN(C)S(=O)(=O)Nc1cccc(Oc2cc(F)cc(Nc3ccc(I)cc3F)c2C(N)=O)c1"	"IC50"	"'='"	"21.0"	"nM"	"7.68"	""	""	"UO_0000065"	"13.05"	"0.32"	"3.26"	"6.75"	"1"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL2376667"	""	"None"	"559.33"	"1"	"3.99"	"29"	"NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(CS(N)(=O)=O)c1"	"IC50"	"'='"	"32.0"	"nM"	"7.50"	""	""	"UO_0000065"	"13.40"	"0.33"	"3.50"	"6.02"	"1"	"CHEMBL2379959"	"Inhibition of MEK1 (unknown origin) after 2 hrs by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375237"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""
"CHEMBL512076"	"GSK-192082A"	"None"	"566.06"	"2"	"5.63"	"GSK192082A"	"CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1"	"Inhibition"	"'='"	"1.8"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962207"	"GSK_PKIS: MEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL270054"	"GW280670X"	"None"	"350.79"	"0"	"1.76"	"GW280670X"	"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1"	"Inhibition"	"'='"	"5.27"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962206"	"GSK_PKIS: MEK1 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL4174041"	""	"None"	"491.66"	"1"	"5.13"	"12"	"CCc1ccc2nc(C(c3ccc(OC)c(OC)c3)n3cc(CCN4CCCCC4)nn3)sc2c1"	"Inhibition"	"'='"	"40.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4135689"	"Inhibition of human wild type partial length MEK1 (M1 to V393 residues) expressed in mammalian expression system at 10 uM by Kinomescan method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4130527"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""
"CHEMBL95207"	""	"None"	"352.42"	"0"	"3.00"	"SB-220455"	"CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC1"	"Inhibition"	"'='"	"3.41"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962207"	"GSK_PKIS: MEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL272026"	"GW290597X"	"None"	"467.51"	"0"	"1.12"	"GW290597X"	"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCCn4ccnc4)cc32)cc1"	"Inhibition"	"'='"	"38.01"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962207"	"GSK_PKIS: MEK1 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL210833"	""	"None"	"360.44"	"0"	"3.00"	"Flt_3_inhibitor"	"COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC"	"Residual Activity"	"'='"	"120.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219261"	"Millipore: Percentage of residual kinase activity of MAP2K1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 50 mM Tris pH 7.5, 0.2 mM EGTA, 0.1% ?-mercaptoethanol, 0.01% Brij-35"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL7939"	"CGP-53353"	"None"	"365.34"	"0"	"4.34"	"CGP-53353"	"O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21"	"Residual Activity"	"'='"	"109.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219261"	"Millipore: Percentage of residual kinase activity of MAP2K1 at 1uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 50 mM Tris pH 7.5, 0.2 mM EGTA, 0.1% ?-mercaptoethanol, 0.01% Brij-35"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL50894"	"ALSTERPAULLONE"	"None"	"293.28"	"0"	"3.24"	"Alsterpaullone"	"O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1"	"Residual Activity"	"'='"	"129.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219262"	"Millipore: Percentage of residual kinase activity of MAP2K1 at 10uM relative to control. Control inhibitor: Phosphoric acid* at 0.3uM. Buffer: 50 mM Tris pH 7.5, 0.2 mM EGTA, 0.1% ?-mercaptoethanol, 0.01% Brij-35"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL3590107"	""	"None"	"587.69"	"1"	"3.69"	"1; SCH772984"	"O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4051363"	"Inhibition of MEK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4049432"	"1"	"Scientific Literature"	"J Med Chem"	"2017"	"None"	""
"CHEMBL507361"	"MIRDAMETINIB"	"2.0"	"482.20"	"0"	"2.47"	"PD0325901"	"O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F"	"Inhibition"	""	""	"%"	""	""	"Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3815525"	"Inhibition of MEK1 phosphorylation in human rhabdomyosarcoma cells infected with EV71 BC08 GU475127 assessed as inhibition of ERK1/2 phosphorylation at 0.4 to 10 uM pre-treated for 1 hr followed by viral infection measured after 24 hrs by western blotting analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3587"	"Dual specificity mitogen-activated protein kinase kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3813666"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2016"	"None"	""
